#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1764757982540213760,0.144875973,0.045273740,0.002130529,0.026685715,0.008569539,-0.003239512
1764757982187947776,0.001180372,0.008791174,-0.002651013,0.170340662,0.065634084,9.655289080
1764757982542387712,0.144875973,0.045273740,0.002130529,0.026685715,0.008569539,-0.003239512
1764757982544673536,0.144875973,0.045273740,0.002130529,0.026685715,0.008569539,-0.003239512
1764757982547117824,0.144875973,0.045273740,0.002130529,0.026685715,0.008569539,-0.003239512
1764757982548674048,0.144875973,0.045273740,0.002130529,0.026685715,0.008569539,-0.003239512
1764757982193556224,-0.000410652,0.007647939,-0.001992111,0.182814328,0.027700214,9.717982280
1764757982550485248,0.144875973,0.045273740,0.002130529,0.026685715,0.008569539,-0.003239512
1764757982198721280,0.001426209,0.009543263,-0.002088613,0.071413031,0.045579695,9.692385958
1764757982551937792,0.144875973,0.045273740,0.002130529,0.026685715,0.008569539,-0.003239512
1764757982554374912,0.144875973,0.045273740,0.002130529,0.026685715,0.008569539,-0.003239512
1764757982556699648,0.144875973,0.045273740,0.002130529,0.026685715,0.008569539,-0.003239512
1764757982558367488,0.144875973,0.045273740,0.002130529,0.026685715,0.008569539,-0.003239512
1764757982203988736,0.002076121,0.007100488,-0.003696073,0.126026609,-0.038308825,9.784743566
1764757982559895296,0.144875973,0.045273740,0.002130529,0.026685715,0.008569539,-0.003239512
1764757982561067008,0.144875973,0.045273740,0.002130529,0.026685715,0.008569539,-0.003239512
1764757982563138816,0.144875973,0.045273740,0.002130529,0.026685715,0.008569539,-0.003239512
1764757982209437696,0.000885891,0.008911705,-0.004028562,0.205160520,0.002121051,9.696214710
1764757982564678912,0.169377044,-0.035153728,-0.009054748,0.015439034,0.046525538,0.229953647
1764757982566500864,0.169377044,-0.035153728,-0.009054748,0.015439034,0.046525538,0.229953647
1764757982214976768,0.002268219,0.010528251,-0.002601987,0.182380484,0.034055493,9.746868848
1764757982569615360,0.169377044,-0.035153728,-0.009054748,0.015439034,0.046525538,0.229953647
1764757982572516096,0.169377044,-0.035153728,-0.009054748,0.015439034,0.046525538,0.229953647
1764757982574547200,0.169377044,-0.035153728,-0.009054748,0.015439034,0.046525538,0.229953647
1764757982220132096,0.000125073,0.008763119,-0.003895159,0.157690208,0.140225584,9.734380010
1764757982576335872,0.169377044,-0.035153728,-0.009054748,0.015439034,0.046525538,0.229953647
1764757982578005504,0.193878129,-0.005326322,0.002663161,0.015439034,0.046525538,0.229953647
1764757982579709184,0.193878129,-0.005326322,0.002663161,0.015439034,0.046525538,0.229953647
1764757982581446912,0.193878129,-0.005326322,0.002663161,0.015439034,0.046525538,0.229953647
1764757982226166272,0.000101686,0.011600730,-0.002086806,0.158118329,0.119567967,9.672125578
1764757982583304704,0.193878129,-0.005326322,0.002663161,0.015439034,0.046525538,0.229953647
1764757982231488256,0.001873806,0.008587004,-0.001217330,0.118107161,0.020330787,9.646256067
1764757982586620416,0.193878129,-0.005326322,0.002663161,0.015439034,0.046525538,0.229953647
1764757982588248064,0.193878129,-0.005326322,0.002663161,0.015439034,0.046525538,0.229953647
1764757982590073600,0.193878129,-0.005326322,0.002663161,0.015439034,0.046525538,0.229953647
1764757982591717376,0.193878129,-0.005326322,0.002663161,0.015439034,0.046525538,0.229953647
1764757982237349632,0.001872385,0.008438888,-0.004056349,0.191819974,0.051778146,9.747824858
1764757982593772544,0.193878129,-0.005326322,0.002663161,0.015439034,0.046525538,0.229953647
1764757982596466688,0.193878129,-0.005326322,0.002663161,0.015439034,0.046525538,0.229953647
1764757982598488320,0.193878129,-0.005326322,0.002663161,0.015439034,0.046525538,0.229953647
1764757982242758400,0.002864137,0.008651222,-0.004006946,0.199112183,0.064354608,9.716621292
1764757982600118272,0.193878129,-0.005326322,0.002663161,0.015439034,0.046525538,0.229953647
1764757982601861632,0.193878129,-0.005326322,0.002663161,0.015439034,0.046525538,0.229953647
1764757982248650752,0.003679697,0.007999828,-0.003026679,0.222642586,0.010536311,9.717573035
1764757982604195584,0.193878129,-0.005326322,0.002663161,0.015439034,0.046525538,0.229953647
1764757982606623744,0.193878129,-0.005326322,0.002663161,0.015439034,0.046525538,0.229953647
1764757982253816576,0.001620608,0.010134085,-0.006617542,0.120317732,0.042234270,9.715384643
1764757982609380352,0.193878129,-0.005326322,0.002663161,0.015439034,0.046525538,0.229953647
1764757982611729920,0.104928546,0.082025364,0.062317971,-0.030807495,-0.011958659,-0.406373024
1764757982613632256,0.104928546,0.082025364,0.062317971,-0.030807495,-0.011958659,-0.406373024
1764757982259739392,0.004517658,0.009638941,-0.005044139,0.091980809,-0.048213828,9.784380094
1764757982615898880,0.104928546,0.082025364,0.062317971,-0.030807495,-0.011958659,-0.406373024
1764757982265828352,-0.000471832,0.007478910,-0.003636139,0.228116521,0.024755856,9.705559923
1764757982618376448,0.104928546,0.082025364,0.062317971,-0.030807495,-0.011958659,-0.406373024
1764757982625148160,0.104928546,0.082025364,0.062317971,-0.030807495,-0.011958659,-0.406373024
1764757982271193088,-0.000515370,0.006788878,-0.006968792,0.109366989,0.051281403,9.628812168
1764757982627502848,0.104928546,0.082025364,0.062317971,-0.030807495,-0.011958659,-0.406373024
1764757982629285888,0.104928546,0.082025364,0.062317971,-0.030807495,-0.011958659,-0.406373024
1764757982276946944,0.002826051,0.006905016,-0.001278705,0.033446244,-0.050538799,9.631737867
1764757982635006976,0.104928546,0.082025364,0.062317971,-0.030807495,-0.011958659,-0.406373024
1764757982637245952,0.104928546,0.082025364,0.062317971,-0.030807495,-0.011958659,-0.406373024
1764757982283028992,-0.002342134,0.009425514,-0.005251227,0.192427672,-0.067608272,9.770312002
1764757982639115008,0.069242187,0.132092789,0.069774821,-0.030807495,-0.011958659,-0.406373024
1764757982640514816,0.069242187,0.132092789,0.069774821,-0.030807495,-0.011958659,-0.406373024
1764757982641686272,0.069242187,0.132092789,0.069774821,-0.030807495,-0.011958659,-0.406373024
1764757982643731968,0.069242187,0.132092789,0.069774821,-0.030807495,-0.011958659,-0.406373024
1764757982288385536,0.001156841,0.008224056,-0.005854512,0.035676128,-0.080580009,9.769044692
1764757982645122560,0.069242187,0.132092789,0.069774821,-0.030807495,-0.011958659,-0.406373024
1764757982646793216,0.069242187,0.132092789,0.069774821,-0.030807495,-0.011958659,-0.406373024
1764757982293656576,-0.001341200,0.010150965,-0.006766344,0.114568490,0.024034753,9.611039318
1764757982649111296,0.069242187,0.132092789,0.069774821,-0.030807495,-0.011958659,-0.406373024
1764757982652643328,0.069242187,0.132092789,0.069774821,-0.030807495,-0.011958659,-0.406373024
1764757982298919680,0.001168840,0.006913254,-0.007915533,0.223451170,-0.012184511,9.743636905
1764757982655304192,0.069242187,0.132092789,0.069774821,-0.030807495,-0.011958659,-0.406373024
1764757982657598464,0.069242187,0.132092789,0.069774821,-0.030807495,-0.011958659,-0.406373024
1764757982659872000,0.069242187,0.132092789,0.069774821,-0.030807495,-0.011958659,-0.406373024
1764757982304497664,0.003867278,0.007369736,-0.006585456,0.116417735,0.008245598,9.668554200
1764757982662128640,0.069242187,0.132092789,0.069774821,-0.030807495,-0.011958659,-0.406373024
1764757982310485504,-0.000860176,0.006616981,-0.009609339,0.125245514,-0.031979447,9.728420010
1764757982664606208,0.069242187,0.132092789,0.069774821,-0.030807495,-0.011958659,-0.406373024
1764757982667261184,0.069242187,0.132092789,0.069774821,-0.030807495,-0.011958659,-0.406373024
1764757982668866816,0.103330649,0.143810704,0.075101145,-0.040599823,-0.102873474,0.179431200
1764757982670286336,0.103330649,0.143810704,0.075101145,-0.040599823,-0.102873474,0.179431200
1764757982315968000,0.001727329,0.009042035,-0.003025318,0.176186503,-0.000993892,9.782314329
1764757982671761920,0.103330649,0.143810704,0.075101145,-0.040599823,-0.102873474,0.179431200
1764757982673192192,0.103330649,0.143810704,0.075101145,-0.040599823,-0.102873474,0.179431200
1764757982675291904,0.103330649,0.143810704,0.075101145,-0.040599823,-0.102873474,0.179431200
1764757982321074944,-0.001106151,0.010766965,-0.005989676,0.094483954,0.047817309,9.597647222
1764757982677004544,0.103330649,0.143810704,0.075101145,-0.040599823,-0.102873474,0.179431200
1764757982681738752,0.103330649,0.143810704,0.075101145,-0.040599823,-0.102873474,0.179431200
1764757982326902272,0.000034747,0.006557444,-0.007965165,0.140870691,0.075074473,9.768546188
1764757982684373248,0.103330649,0.143810704,0.075101145,-0.040599823,-0.102873474,0.179431200
1764757982332179712,-0.000567089,0.008317905,-0.005094692,0.013476872,-0.025748026,9.746020907
1764757982687077376,0.103330649,0.143810704,0.075101145,-0.040599823,-0.102873474,0.179431200
1764757982689467392,0.159789667,0.128896996,0.034621093,-0.040599823,-0.102873474,0.179431200
1764757982691529728,0.159789667,0.128896996,0.034621093,-0.040599823,-0.102873474,0.179431200
1764757982337422080,-0.000123930,0.005845576,-0.005146363,0.128852408,0.032599656,9.793952008
1764757982693477376,0.159789667,0.128896996,0.034621093,-0.040599823,-0.102873474,0.179431200
1764757982695806464,0.159789667,0.128896996,0.034621093,-0.040599823,-0.102873474,0.179431200
1764757982697487104,0.159789667,0.128896996,0.034621093,-0.040599823,-0.102873474,0.179431200
1764757982342831360,0.001522239,0.006718672,-0.005224951,0.091081050,0.002756069,9.680994077
1764757982699267840,0.159789667,0.128896996,0.034621093,-0.040599823,-0.102873474,0.179431200
1764757982700649472,0.159789667,0.128896996,0.034621093,-0.040599823,-0.102873474,0.179431200
1764757982348039936,0.000337857,0.007939273,-0.003223382,0.180890455,-0.045967910,9.763985712
1764757982702456064,0.159789667,0.128896996,0.034621093,-0.040599823,-0.102873474,0.179431200
1764757982705763840,0.159789667,0.128896996,0.034621093,-0.040599823,-0.102873474,0.179431200
1764757982707653888,0.159789667,0.128896996,0.034621093,-0.040599823,-0.102873474,0.179431200
1764757982353860864,0.001188776,0.008377662,-0.003910948,0.150287054,-0.019474284,9.661416229
1764757982709915136,0.159789667,0.128896996,0.034621093,-0.040599823,-0.102873474,0.179431200
1764757982711894272,0.159789667,0.128896996,0.034621093,-0.040599823,-0.102873474,0.179431200
1764757982359720448,-0.001546197,0.009586296,-0.006488268,0.164133598,-0.025888371,9.745969001
1764757982714019072,0.159789667,0.128896996,0.034621093,-0.040599823,-0.102873474,0.179431200
1764757982717410048,0.159789667,0.128896996,0.034621093,-0.040599823,-0.102873474,0.179431200
1764757982719024128,0.159789667,0.128896996,0.034621093,-0.040599823,-0.102873474,0.179431200
1764757982720278528,0.159789667,0.128896996,0.034621093,-0.040599823,-0.102873474,0.179431200
1764757982365005824,-0.006419967,0.008915581,-0.005909651,0.019417349,-0.009274132,9.654237690
1764757982721547776,0.192280233,-0.006924219,-0.027164243,-0.002140045,-0.074417740,-0.239765525
1764757982723230720,0.192280233,-0.006924219,-0.027164243,-0.002140045,-0.074417740,-0.239765525
1764757982724789760,0.192280233,-0.006924219,-0.027164243,-0.002140045,-0.074417740,-0.239765525
1764757982370161920,-0.004266997,0.004494967,-0.007718482,0.052910919,-0.149095932,9.710804844
1764757982726347008,0.192280233,-0.006924219,-0.027164243,-0.002140045,-0.074417740,-0.239765525
1764757982728397824,0.192280233,-0.006924219,-0.027164243,-0.002140045,-0.074417740,-0.239765525
1764757982376030720,0.001128888,0.008503398,-0.007442962,0.130005035,-0.066837876,9.721424030
1764757982730825728,0.192280233,-0.006924219,-0.027164243,-0.002140045,-0.074417740,-0.239765525
1764757982733609728,0.192280233,-0.006924219,-0.027164243,-0.002140045,-0.074417740,-0.239765525
1764757982381406720,0.000980098,0.005580266,-0.004730192,0.073149519,-0.036284436,9.623136747
1764757982736971264,0.191747606,0.050600063,-0.034088463,-0.002140045,-0.074417740,-0.239765525
1764757982387024128,-0.001026103,0.005968052,-0.005750679,0.044846924,-0.090520646,9.699677889
1764757982739260160,0.191747606,0.050600063,-0.034088463,-0.002140045,-0.074417740,-0.239765525
1764757982745074944,0.191747606,0.050600063,-0.034088463,-0.002140045,-0.074417740,-0.239765525
1764757982392566016,0.000506057,0.007897055,-0.006392375,0.050628806,-0.101535879,9.768807114
1764757982747918592,0.191747606,0.050600063,-0.034088463,-0.002140045,-0.074417740,-0.239765525
1764757982750093824,0.191747606,0.050600063,-0.034088463,-0.002140045,-0.074417740,-0.239765525
1764757982752359680,0.191747606,0.050600063,-0.034088463,-0.002140045,-0.074417740,-0.239765525
1764757982397703168,0.000007124,0.012226360,-0.003867523,0.099222420,-0.031687705,9.806388420
1764757982755376896,0.191747606,0.050600063,-0.034088463,-0.002140045,-0.074417740,-0.239765525
1764757982757379072,0.191747606,0.050600063,-0.034088463,-0.002140045,-0.074417740,-0.239765525
1764757982402894592,-0.005244129,0.007736449,-0.005762234,0.024757043,-0.093834878,9.743709895
1764757982759272704,0.191747606,0.050600063,-0.034088463,-0.002140045,-0.074417740,-0.239765525
1764757982761255168,0.191747606,0.050600063,-0.034088463,-0.002140045,-0.074417740,-0.239765525
1764757982763023616,0.191747606,0.050600063,-0.034088463,-0.002140045,-0.074417740,-0.239765525
1764757982408655104,-0.001112247,0.009854078,-0.009521805,0.036249234,0.087463609,9.691535208
1764757982765016576,0.158724397,0.116646461,-0.010652645,-0.005084038,0.027513087,-0.180175424
1764757982766755328,0.158724397,0.116646461,-0.010652645,-0.005084038,0.027513087,-0.180175424
1764757982414091008,-0.000609553,0.007622146,-0.002559266,0.013149142,-0.002871083,9.715711753
1764757982770492416,0.158724397,0.116646461,-0.010652645,-0.005084038,0.027513087,-0.180175424
1764757982772811520,0.158724397,0.116646461,-0.010652645,-0.005084038,0.027513087,-0.180175424
1764757982774713088,0.158724397,0.116646461,-0.010652645,-0.005084038,0.027513087,-0.180175424
1764757982419450880,0.001336257,0.010288277,-0.004245758,0.125692218,-0.049344723,9.646957852
1764757982776763648,0.158724397,0.116646461,-0.010652645,-0.005084038,0.027513087,-0.180175424
1764757982778600448,0.158724397,0.116646461,-0.010652645,-0.005084038,0.027513087,-0.180175424
1764757982425507072,-0.000857786,0.006308671,-0.007857084,0.075623981,0.017243336,9.743523855
1764757982781181440,0.158724397,0.116646461,-0.010652645,-0.005084038,0.027513087,-0.180175424
1764757982784347136,0.158724397,0.116646461,-0.010652645,-0.005084038,0.027513087,-0.180175424
1764757982430772992,0.000838717,0.005669538,-0.006947757,0.068435052,-0.048549849,9.638520074
1764757982787235072,0.086819053,0.105461180,0.021837922,-0.005084038,0.027513087,-0.180175424
1764757982789235968,0.086819053,0.105461180,0.021837922,-0.005084038,0.027513087,-0.180175424
1764757982436132096,-0.002387337,0.008505593,-0.007126576,0.038843759,-0.061217633,9.708750402
1764757982791350016,0.086819053,0.105461180,0.021837922,-0.005084038,0.027513087,-0.180175424
1764757982793436160,0.086819053,0.105461180,0.021837922,-0.005084038,0.027513087,-0.180175424
1764757982796066560,0.086819053,0.105461180,0.021837922,-0.005084038,0.027513087,-0.180175424
1764757982441764608,-0.000406764,0.009675890,-0.011376422,0.018930487,-0.064647646,9.714485261
1764757982798191616,0.086819053,0.105461180,0.021837922,-0.005084038,0.027513087,-0.180175424
1764757982799669760,0.086819053,0.105461180,0.021837922,-0.005084038,0.027513087,-0.180175424
1764757982801342464,0.086819053,0.105461180,0.021837922,-0.005084038,0.027513087,-0.180175424
1764757982447729408,0.003918771,0.006818267,-0.008957579,-0.059330679,-0.164542259,9.735527965
1764757982804073216,0.086819053,0.105461180,0.021837922,-0.005084038,0.027513087,-0.180175424
1764757982806989056,0.086819053,0.105461180,0.021837922,-0.005084038,0.027513087,-0.180175424
1764757982452991232,-0.000648140,0.006221634,-0.008420258,-0.000502292,-0.058913195,9.738021696
1764757982809803264,0.086819053,0.105461180,0.021837922,-0.005084038,0.027513087,-0.180175424
1764757982812210688,0.086819053,0.105461180,0.021837922,-0.005084038,0.027513087,-0.180175424
1764757982458934528,-0.001802637,0.007946780,-0.008593270,0.054502313,-0.175166956,9.712153960
1764757982814504960,0.086819053,0.105461180,0.021837922,-0.005084038,0.027513087,-0.180175424
1764757982816738816,0.086819053,0.105461180,0.021837922,-0.005084038,0.027513087,-0.180175424
1764757982464290304,0.001052616,0.007886493,-0.007094942,-0.018998869,-0.039097615,9.745164158
